"","stfid","sumlevel","st_fips","cnty_fips","cnty_sub_fips","tract_fips","block_group","cong_dist","sch_dist_sec","sch_dist_ele","drive0913","drive0913_moe"
"3582","550090102022","150","55","9",NA,"10202","2",NA,NA,NA,NA,NA
"3583","550090102023","150","55","9",NA,"10202","3",NA,NA,NA,NA,NA
"3584","550090103001","150","55","9",NA,"10300","1",NA,NA,NA,NA,NA
"3585","550090103002","150","55","9",NA,"10300","2",NA,NA,NA,NA,NA
"3586","550090103003","150","55","9",NA,"10300","3",NA,NA,NA,NA,NA
"3587","550090103004","150","55","9",NA,"10300","4",NA,NA,NA,NA,NA
"3588","550090103005","150","55","9",NA,"10300","5",NA,NA,NA,NA,NA
"3589","550090103006","150","55","9",NA,"10300","6",NA,NA,NA,NA,NA
"3590","550090201001","150","55","9",NA,"20100","1",NA,NA,NA,NA,NA
"3591","550090201002","150","55","9",NA,"20100","2",NA,NA,NA,NA,NA
"3592","550090201003","150","55","9",NA,"20100","3",NA,NA,NA,NA,NA
"3593","550090202031","150","55","9",NA,"20203","1",NA,NA,NA,NA,NA
"3594","550090202032","150","55","9",NA,"20203","2",NA,NA,NA,NA,NA
"3595","550090202033","150","55","9",NA,"20203","3",NA,NA,NA,NA,NA
"3596","550090202041","150","55","9",NA,"20204","1",NA,NA,NA,NA,NA
"3597","550090202042","150","55","9",NA,"20204","2",NA,NA,NA,NA,NA
"3598","550090202043","150","55","9",NA,"20204","3",NA,NA,NA,NA,NA
"3599","550090205021","150","55","9",NA,"20502","1",NA,NA,NA,NA,NA
"3600","550090205022","150","55","9",NA,"20502","2",NA,NA,NA,NA,NA
"3601","550090205023","150","55","9",NA,"20502","3",NA,NA,NA,NA,NA
"3602","550090205031","150","55","9",NA,"20503","1",NA,NA,NA,NA,NA
"3603","550090205032","150","55","9",NA,"20503","2",NA,NA,NA,NA,NA
"3604","550090205033","150","55","9",NA,"20503","3",NA,NA,NA,NA,NA
"3605","550090205034","150","55","9",NA,"20503","4",NA,NA,NA,NA,NA
"3606","550090205041","150","55","9",NA,"20504","1",NA,NA,NA,NA,NA
"3607","550090205042","150","55","9",NA,"20504","2",NA,NA,NA,NA,NA
"3608","550090206001","150","55","9",NA,"20600","1",NA,NA,NA,NA,NA
"3609","550090206002","150","55","9",NA,"20600","2",NA,NA,NA,NA,NA
"3610","550090206003","150","55","9",NA,"20600","3",NA,NA,NA,NA,NA
"3611","550090206004","150","55","9",NA,"20600","4",NA,NA,NA,NA,NA
"3612","550090207021","150","55","9",NA,"20702","1",NA,NA,NA,NA,NA
"3613","550090207022","150","55","9",NA,"20702","2",NA,NA,NA,NA,NA
"3614","550090207031","150","55","9",NA,"20703","1",NA,NA,NA,NA,NA
"3615","550090207032","150","55","9",NA,"20703","2",NA,NA,NA,NA,NA
"3616","550090207033","150","55","9",NA,"20703","3",NA,NA,NA,NA,NA
"3617","550090207041","150","55","9",NA,"20704","1",NA,NA,NA,NA,NA
"3618","550090207042","150","55","9",NA,"20704","2",NA,NA,NA,NA,NA
"3619","550090207043","150","55","9",NA,"20704","3",NA,NA,NA,NA,NA
"3620","550090207044","150","55","9",NA,"20704","4",NA,NA,NA,NA,NA
"3621","550090208001","150","55","9",NA,"20800","1",NA,NA,NA,NA,NA
"3622","550090208002","150","55","9",NA,"20800","2",NA,NA,NA,NA,NA
"3623","550090209001","150","55","9",NA,"20900","1",NA,NA,NA,NA,NA
"3624","550090209002","150","55","9",NA,"20900","2",NA,NA,NA,NA,NA
"3625","550090209003","150","55","9",NA,"20900","3",NA,NA,NA,NA,NA
"3626","550090210001","150","55","9",NA,"21000","1",NA,NA,NA,NA,NA
"3627","550090210002","150","55","9",NA,"21000","2",NA,NA,NA,NA,NA
"3628","550090210003","150","55","9",NA,"21000","3",NA,NA,NA,NA,NA
"3629","550090211001","150","55","9",NA,"21100","1",NA,NA,NA,NA,NA
"3630","550090212001","150","55","9",NA,"21200","1",NA,NA,NA,NA,NA
"3631","550090212002","150","55","9",NA,"21200","2",NA,NA,NA,NA,NA
"3632","550090212003","150","55","9",NA,"21200","3",NA,NA,NA,NA,NA
"3633","550090212004","150","55","9",NA,"21200","4",NA,NA,NA,NA,NA
"3634","550090213011","150","55","9",NA,"21301","1",NA,NA,NA,NA,NA
"3635","550090213012","150","55","9",NA,"21301","2",NA,NA,NA,NA,NA
"3636","550090213013","150","55","9",NA,"21301","3",NA,NA,NA,NA,NA
"3637","550090213021","150","55","9",NA,"21302","1",NA,NA,NA,NA,NA
"3638","550090213022","150","55","9",NA,"21302","2",NA,NA,NA,NA,NA
"3639","550090213023","150","55","9",NA,"21302","3",NA,NA,NA,NA,NA
"3640","550090213031","150","55","9",NA,"21303","1",NA,NA,NA,NA,NA
"3641","550090213032","150","55","9",NA,"21303","2",NA,NA,NA,NA,NA
"3642","550090213033","150","55","9",NA,"21303","3",NA,NA,NA,NA,NA
"3643","550090213034","150","55","9",NA,"21303","4",NA,NA,NA,NA,NA
"3644","550090213041","150","55","9",NA,"21304","1",NA,NA,NA,NA,NA
"3645","550090214001","150","55","9",NA,"21400","1",NA,NA,NA,NA,NA
"3646","550090214002","150","55","9",NA,"21400","2",NA,NA,NA,NA,NA
"3647","550090214003","150","55","9",NA,"21400","3",NA,NA,NA,NA,NA
"3648","550090215001","150","55","9",NA,"21500","1",NA,NA,NA,NA,NA
"3649","550090215002","150","55","9",NA,"21500","2",NA,NA,NA,NA,NA
"3650","550090216001","150","55","9",NA,"21600","1",NA,NA,NA,NA,NA
"3651","550090216002","150","55","9",NA,"21600","2",NA,NA,NA,NA,NA
"3652","550090216003","150","55","9",NA,"21600","3",NA,NA,NA,NA,NA
"3653","550090216004","150","55","9",NA,"21600","4",NA,NA,NA,NA,NA
"3654","550099400011","150","55","9",NA,"940001","1",NA,NA,NA,NA,NA
"3655","550099400012","150","55","9",NA,"940001","2",NA,NA,NA,NA,NA
"3656","550099400013","150","55","9",NA,"940001","3",NA,NA,NA,NA,NA
"3657","550099400014","150","55","9",NA,"940001","4",NA,NA,NA,NA,NA
"3658","550099400015","150","55","9",NA,"940001","5",NA,NA,NA,NA,NA
"3659","550099400016","150","55","9",NA,"940001","6",NA,NA,NA,NA,NA
"3660","550099400021","150","55","9",NA,"940002","1",NA,NA,NA,NA,NA
"3661","550099400022","150","55","9",NA,"940002","2",NA,NA,NA,NA,NA
"3662","550099400031","150","55","9",NA,"940003","1",NA,NA,NA,NA,NA
"3663","550099400032","150","55","9",NA,"940003","2",NA,NA,NA,NA,NA
"3664","550099400041","150","55","9",NA,"940004","1",NA,NA,NA,NA,NA
"3665","550099400042","150","55","9",NA,"940004","2",NA,NA,NA,NA,NA
"3666","550099400043","150","55","9",NA,"940004","3",NA,NA,NA,NA,NA
"3667","550119601001","150","55","11",NA,"960100","1",NA,NA,NA,NA,NA
"3668","550119601002","150","55","11",NA,"960100","2",NA,NA,NA,NA,NA
"3669","550119601003","150","55","11",NA,"960100","3",NA,NA,NA,NA,NA
"3670","550119602001","150","55","11",NA,"960200","1",NA,NA,NA,NA,NA
"3671","550119602002","150","55","11",NA,"960200","2",NA,NA,NA,NA,NA
"3672","550119603001","150","55","11",NA,"960300","1",NA,NA,NA,NA,NA
"3673","550119603002","150","55","11",NA,"960300","2",NA,NA,NA,NA,NA
"3674","550119603003","150","55","11",NA,"960300","3",NA,NA,NA,NA,NA
"3675","550119604001","150","55","11",NA,"960400","1",NA,NA,NA,NA,NA
"3676","550119604002","150","55","11",NA,"960400","2",NA,NA,NA,NA,NA
"3677","550119605001","150","55","11",NA,"960500","1",NA,NA,NA,NA,NA
"3678","550119605002","150","55","11",NA,"960500","2",NA,NA,NA,NA,NA
"3679","550119605003","150","55","11",NA,"960500","3",NA,NA,NA,NA,NA
"3680","550139704001","150","55","13",NA,"970400","1",NA,NA,NA,NA,NA
"3681","550139704002","150","55","13",NA,"970400","2",NA,NA,NA,NA,NA
"3682","550139704003","150","55","13",NA,"970400","3",NA,NA,NA,NA,NA
"3683","550139706001","150","55","13",NA,"970600","1",NA,NA,NA,NA,NA
"3684","550139706002","150","55","13",NA,"970600","2",NA,NA,NA,NA,NA
"3685","550139707001","150","55","13",NA,"970700","1",NA,NA,NA,NA,NA
"3686","550139707002","150","55","13",NA,"970700","2",NA,NA,NA,NA,NA
"3687","550139708001","150","55","13",NA,"970800","1",NA,NA,NA,NA,NA
"3688","550139708002","150","55","13",NA,"970800","2",NA,NA,NA,NA,NA
"3689","550139709001","150","55","13",NA,"970900","1",NA,NA,NA,NA,NA
"3690","550139709002","150","55","13",NA,"970900","2",NA,NA,NA,NA,NA
"3691","550139710001","150","55","13",NA,"971000","1",NA,NA,NA,NA,NA
"3692","550139710002","150","55","13",NA,"971000","2",NA,NA,NA,NA,NA
"3693","550150201001","150","55","15",NA,"20100","1",NA,NA,NA,NA,NA
"3694","550150201002","150","55","15",NA,"20100","2",NA,NA,NA,NA,NA
"3695","550150201003","150","55","15",NA,"20100","3",NA,NA,NA,NA,NA
"3696","550150201004","150","55","15",NA,"20100","4",NA,NA,NA,NA,NA
"3697","550150202001","150","55","15",NA,"20200","1",NA,NA,NA,NA,NA
"3698","550150202002","150","55","15",NA,"20200","2",NA,NA,NA,NA,NA
"3699","550150202003","150","55","15",NA,"20200","3",NA,NA,NA,NA,NA
"3700","550150202004","150","55","15",NA,"20200","4",NA,NA,NA,NA,NA
"3701","550150203031","150","55","15",NA,"20303","1",NA,NA,NA,NA,NA
"3702","550150203032","150","55","15",NA,"20303","2",NA,NA,NA,NA,NA
"3703","550150203033","150","55","15",NA,"20303","3",NA,NA,NA,NA,NA
"3704","550150203041","150","55","15",NA,"20304","1",NA,NA,NA,NA,NA
"3705","550150203042","150","55","15",NA,"20304","2",NA,NA,NA,NA,NA
"3706","550150203043","150","55","15",NA,"20304","3",NA,NA,NA,NA,NA
"3707","550150203061","150","55","15",NA,"20306","1",NA,NA,NA,NA,NA
"3708","550150203062","150","55","15",NA,"20306","2",NA,NA,NA,NA,NA
"3709","550150203063","150","55","15",NA,"20306","3",NA,NA,NA,NA,NA
"3710","550150203081","150","55","15",NA,"20308","1",NA,NA,NA,NA,NA
"3711","550150203082","150","55","15",NA,"20308","2",NA,NA,NA,NA,NA
"3712","550150204001","150","55","15",NA,"20400","1",NA,NA,NA,NA,NA
"3713","550150204002","150","55","15",NA,"20400","2",NA,NA,NA,NA,NA
"3714","550150204003","150","55","15",NA,"20400","3",NA,NA,NA,NA,NA
"3715","550150205001","150","55","15",NA,"20500","1",NA,NA,NA,NA,NA
"3716","550150205002","150","55","15",NA,"20500","2",NA,NA,NA,NA,NA
"3717","550150205003","150","55","15",NA,"20500","3",NA,NA,NA,NA,NA
"3718","550150206001","150","55","15",NA,"20600","1",NA,NA,NA,NA,NA
"3719","550150206002","150","55","15",NA,"20600","2",NA,NA,NA,NA,NA
"3720","550150206003","150","55","15",NA,"20600","3",NA,NA,NA,NA,NA
"3721","550150206004","150","55","15",NA,"20600","4",NA,NA,NA,NA,NA
"3722","550150207001","150","55","15",NA,"20700","1",NA,NA,NA,NA,NA
"3723","550150208001","150","55","15",NA,"20800","1",NA,NA,NA,NA,NA
"3724","550150208002","150","55","15",NA,"20800","2",NA,NA,NA,NA,NA
"3725","550150208003","150","55","15",NA,"20800","3",NA,NA,NA,NA,NA
"3726","550170101001","150","55","17",NA,"10100","1",NA,NA,NA,NA,NA
"3727","550170101002","150","55","17",NA,"10100","2",NA,NA,NA,NA,NA
"3728","550170102001","150","55","17",NA,"10200","1",NA,NA,NA,NA,NA
"3729","550170102002","150","55","17",NA,"10200","2",NA,NA,NA,NA,NA
"3730","550170102003","150","55","17",NA,"10200","3",NA,NA,NA,NA,NA
"3731","550170103001","150","55","17",NA,"10300","1",NA,NA,NA,NA,NA
"3732","550170103002","150","55","17",NA,"10300","2",NA,NA,NA,NA,NA
"3733","550170103003","150","55","17",NA,"10300","3",NA,NA,NA,NA,NA
"3734","550170103004","150","55","17",NA,"10300","4",NA,NA,NA,NA,NA
"3735","550170103005","150","55","17",NA,"10300","5",NA,NA,NA,NA,NA
"3736","550170103006","150","55","17",NA,"10300","6",NA,NA,NA,NA,NA
"3737","550170104001","150","55","17",NA,"10400","1",NA,NA,NA,NA,NA
"3738","550170104002","150","55","17",NA,"10400","2",NA,NA,NA,NA,NA
"3739","550170104003","150","55","17",NA,"10400","3",NA,NA,NA,NA,NA
"3740","550170105001","150","55","17",NA,"10500","1",NA,NA,NA,NA,NA
"3741","550170105002","150","55","17",NA,"10500","2",NA,NA,NA,NA,NA
"3742","550170105003","150","55","17",NA,"10500","3",NA,NA,NA,NA,NA
"3743","550170105004","150","55","17",NA,"10500","4",NA,NA,NA,NA,NA
"3744","550170107001","150","55","17",NA,"10700","1",NA,NA,NA,NA,NA
"3745","550170107002","150","55","17",NA,"10700","2",NA,NA,NA,NA,NA
"3746","550170107003","150","55","17",NA,"10700","3",NA,NA,NA,NA,NA
"3747","550170108001","150","55","17",NA,"10800","1",NA,NA,NA,NA,NA
"3748","550170108002","150","55","17",NA,"10800","2",NA,NA,NA,NA,NA
"3749","550170108003","150","55","17",NA,"10800","3",NA,NA,NA,NA,NA
"3750","550170108004","150","55","17",NA,"10800","4",NA,NA,NA,NA,NA
"3751","550170108005","150","55","17",NA,"10800","5",NA,NA,NA,NA,NA
"3752","550170109001","150","55","17",NA,"10900","1",NA,NA,NA,NA,NA
"3753","550170109002","150","55","17",NA,"10900","2",NA,NA,NA,NA,NA
"3754","550170109003","150","55","17",NA,"10900","3",NA,NA,NA,NA,NA
"3755","550170109004","150","55","17",NA,"10900","4",NA,NA,NA,NA,NA
"3756","550170110001","150","55","17",NA,"11000","1",NA,NA,NA,NA,NA
"3757","550170110002","150","55","17",NA,"11000","2",NA,NA,NA,NA,NA
"3758","550170110003","150","55","17",NA,"11000","3",NA,NA,NA,NA,NA
"3759","550170110004","150","55","17",NA,"11000","4",NA,NA,NA,NA,NA
"3760","550170110005","150","55","17",NA,"11000","5",NA,NA,NA,NA,NA
"3761","550170110006","150","55","17",NA,"11000","6",NA,NA,NA,NA,NA
"3762","550170111001","150","55","17",NA,"11100","1",NA,NA,NA,NA,NA
"3763","550170111002","150","55","17",NA,"11100","2",NA,NA,NA,NA,NA
"3764","550170111003","150","55","17",NA,"11100","3",NA,NA,NA,NA,NA
"3765","550170111004","150","55","17",NA,"11100","4",NA,NA,NA,NA,NA
"3766","550170112001","150","55","17",NA,"11200","1",NA,NA,NA,NA,NA
"3767","550170112002","150","55","17",NA,"11200","2",NA,NA,NA,NA,NA
"3768","550170112003","150","55","17",NA,"11200","3",NA,NA,NA,NA,NA
"3769","550170112004","150","55","17",NA,"11200","4",NA,NA,NA,NA,NA
"3770","550170112005","150","55","17",NA,"11200","5",NA,NA,NA,NA,NA
"3771","550170112006","150","55","17",NA,"11200","6",NA,NA,NA,NA,NA
"3772","550199501001","150","55","19",NA,"950100","1",NA,NA,NA,NA,NA
"3773","550199501002","150","55","19",NA,"950100","2",NA,NA,NA,NA,NA
"3774","550199501003","150","55","19",NA,"950100","3",NA,NA,NA,NA,NA
"3775","550199501004","150","55","19",NA,"950100","4",NA,NA,NA,NA,NA
"3776","550199502001","150","55","19",NA,"950200","1",NA,NA,NA,NA,NA
"3777","550199502002","150","55","19",NA,"950200","2",NA,NA,NA,NA,NA
"3778","550199502003","150","55","19",NA,"950200","3",NA,NA,NA,NA,NA
"3779","550199502004","150","55","19",NA,"950200","4",NA,NA,NA,NA,NA
"3780","550199503001","150","55","19",NA,"950300","1",NA,NA,NA,NA,NA
"3781","550199503002","150","55","19",NA,"950300","2",NA,NA,NA,NA,NA
"3782","550199503003","150","55","19",NA,"950300","3",NA,NA,NA,NA,NA
"3783","550199503004","150","55","19",NA,"950300","4",NA,NA,NA,NA,NA
"3784","550199504001","150","55","19",NA,"950400","1",NA,NA,NA,NA,NA
"3785","550199504002","150","55","19",NA,"950400","2",NA,NA,NA,NA,NA
"3786","550199504003","150","55","19",NA,"950400","3",NA,NA,NA,NA,NA
"3787","550199504004","150","55","19",NA,"950400","4",NA,NA,NA,NA,NA
"3788","550199505001","150","55","19",NA,"950500","1",NA,NA,NA,NA,NA
"3789","550199505002","150","55","19",NA,"950500","2",NA,NA,NA,NA,NA
"3790","550199505003","150","55","19",NA,"950500","3",NA,NA,NA,NA,NA
"3791","550199505004","150","55","19",NA,"950500","4",NA,NA,NA,NA,NA
"3792","550199506001","150","55","19",NA,"950600","1",NA,NA,NA,NA,NA
"3793","550199506002","150","55","19",NA,"950600","2",NA,NA,NA,NA,NA
"3794","550199506003","150","55","19",NA,"950600","3",NA,NA,NA,NA,NA
"3795","550199506004","150","55","19",NA,"950600","4",NA,NA,NA,NA,NA
"3796","550199507001","150","55","19",NA,"950700","1",NA,NA,NA,NA,NA
"3797","550199507002","150","55","19",NA,"950700","2",NA,NA,NA,NA,NA
"3798","550199507003","150","55","19",NA,"950700","3",NA,NA,NA,NA,NA
"3799","550199508001","150","55","19",NA,"950800","1",NA,NA,NA,NA,NA
"3800","550199508002","150","55","19",NA,"950800","2",NA,NA,NA,NA,NA
"3801","550219701001","150","55","21",NA,"970100","1",NA,NA,NA,NA,NA
"3802","550219701002","150","55","21",NA,"970100","2",NA,NA,NA,NA,NA
"3803","550219701003","150","55","21",NA,"970100","3",NA,NA,NA,NA,NA
"3804","550219701004","150","55","21",NA,"970100","4",NA,NA,NA,NA,NA
"3805","550219702001","150","55","21",NA,"970200","1",NA,NA,NA,NA,NA
"3806","550219702002","150","55","21",NA,"970200","2",NA,NA,NA,NA,NA
"3807","550219702003","150","55","21",NA,"970200","3",NA,NA,NA,NA,NA
"3808","550219702004","150","55","21",NA,"970200","4",NA,NA,NA,NA,NA
"3809","550219703001","150","55","21",NA,"970300","1",NA,NA,NA,NA,NA
"3810","550219703002","150","55","21",NA,"970300","2",NA,NA,NA,NA,NA
"3811","550219703003","150","55","21",NA,"970300","3",NA,NA,NA,NA,NA
"3812","550219704001","150","55","21",NA,"970400","1",NA,NA,NA,NA,NA
"3813","550219704002","150","55","21",NA,"970400","2",NA,NA,NA,NA,NA
"3814","550219704003","150","55","21",NA,"970400","3",NA,NA,NA,NA,NA
"3815","550219704004","150","55","21",NA,"970400","4",NA,NA,NA,NA,NA
"3816","550219704005","150","55","21",NA,"970400","5",NA,NA,NA,NA,NA
"3817","550219705001","150","55","21",NA,"970500","1",NA,NA,NA,NA,NA
"3818","550219705002","150","55","21",NA,"970500","2",NA,NA,NA,NA,NA
"3819","550219705003","150","55","21",NA,"970500","3",NA,NA,NA,NA,NA
"3820","550219705004","150","55","21",NA,"970500","4",NA,NA,NA,NA,NA
"3821","550219706001","150","55","21",NA,"970600","1",NA,NA,NA,NA,NA
"3822","550219706002","150","55","21",NA,"970600","2",NA,NA,NA,NA,NA
"3823","550219706003","150","55","21",NA,"970600","3",NA,NA,NA,NA,NA
"3824","550219707001","150","55","21",NA,"970700","1",NA,NA,NA,NA,NA
"3825","550219707002","150","55","21",NA,"970700","2",NA,NA,NA,NA,NA
"3826","550219707003","150","55","21",NA,"970700","3",NA,NA,NA,NA,NA
"3827","550219707004","150","55","21",NA,"970700","4",NA,NA,NA,NA,NA
"3828","550219708001","150","55","21",NA,"970800","1",NA,NA,NA,NA,NA
"3829","550219708002","150","55","21",NA,"970800","2",NA,NA,NA,NA,NA
"3830","550219708003","150","55","21",NA,"970800","3",NA,NA,NA,NA,NA
"3831","550219708004","150","55","21",NA,"970800","4",NA,NA,NA,NA,NA
"3832","550219709001","150","55","21",NA,"970900","1",NA,NA,NA,NA,NA
"3833","550219709002","150","55","21",NA,"970900","2",NA,NA,NA,NA,NA
"3834","550219709003","150","55","21",NA,"970900","3",NA,NA,NA,NA,NA
"3835","550219710001","150","55","21",NA,"971000","1",NA,NA,NA,NA,NA
"3836","550219710002","150","55","21",NA,"971000","2",NA,NA,NA,NA,NA
"3837","550219710003","150","55","21",NA,"971000","3",NA,NA,NA,NA,NA
"3838","550219710004","150","55","21",NA,"971000","4",NA,NA,NA,NA,NA
"3839","550219711001","150","55","21",NA,"971100","1",NA,NA,NA,NA,NA
"3840","550219711002","150","55","21",NA,"971100","2",NA,NA,NA,NA,NA
"3841","550219712001","150","55","21",NA,"971200","1",NA,NA,NA,NA,NA
"3842","550219712002","150","55","21",NA,"971200","2",NA,NA,NA,NA,NA
"3843","550219712003","150","55","21",NA,"971200","3",NA,NA,NA,NA,NA
"3844","550219712004","150","55","21",NA,"971200","4",NA,NA,NA,NA,NA
"3845","550239601001","150","55","23",NA,"960100","1",NA,NA,NA,NA,NA
"3846","550239601002","150","55","23",NA,"960100","2",NA,NA,NA,NA,NA
"3847","550239601003","150","55","23",NA,"960100","3",NA,NA,NA,NA,NA
"3848","550239602001","150","55","23",NA,"960200","1",NA,NA,NA,NA,NA
"3849","550239602002","150","55","23",NA,"960200","2",NA,NA,NA,NA,NA
"3850","550239603001","150","55","23",NA,"960300","1",NA,NA,NA,NA,NA
"3851","550239603002","150","55","23",NA,"960300","2",NA,NA,NA,NA,NA
"3852","550239603003","150","55","23",NA,"960300","3",NA,NA,NA,NA,NA
"3853","550239604001","150","55","23",NA,"960400","1",NA,NA,NA,NA,NA
"3854","550239604002","150","55","23",NA,"960400","2",NA,NA,NA,NA,NA
"3855","550239604003","150","55","23",NA,"960400","3",NA,NA,NA,NA,NA
"3856","550239605001","150","55","23",NA,"960500","1",NA,NA,NA,NA,NA
"3857","550239605002","150","55","23",NA,"960500","2",NA,NA,NA,NA,NA
"3858","550239606001","150","55","23",NA,"960600","1",NA,NA,NA,NA,NA
"3859","550239606002","150","55","23",NA,"960600","2",NA,NA,NA,NA,NA
"3860","550239606003","150","55","23",NA,"960600","3",NA,NA,NA,NA,NA
"3861","550250001001","150","55","25",NA,"100","1",NA,NA,NA,NA,NA
"3862","550250001002","150","55","25",NA,"100","2",NA,NA,NA,NA,NA
"3863","550250002011","150","55","25",NA,"201","1",NA,NA,NA,NA,NA
"3864","550250002012","150","55","25",NA,"201","2",NA,NA,NA,NA,NA
"3865","550250002021","150","55","25",NA,"202","1",NA,NA,NA,NA,NA
"3866","550250002022","150","55","25",NA,"202","2",NA,NA,NA,NA,NA
"3867","550250002041","150","55","25",NA,"204","1",NA,NA,NA,NA,NA
"3868","550250002042","150","55","25",NA,"204","2",NA,NA,NA,NA,NA
"3869","550250002043","150","55","25",NA,"204","3",NA,NA,NA,NA,NA
"3870","550250002051","150","55","25",NA,"205","1",NA,NA,NA,NA,NA
"3871","550250002052","150","55","25",NA,"205","2",NA,NA,NA,NA,NA
"3872","550250002053","150","55","25",NA,"205","3",NA,NA,NA,NA,NA
"3873","550250003001","150","55","25",NA,"300","1",NA,NA,NA,NA,NA
"3874","550250003002","150","55","25",NA,"300","2",NA,NA,NA,NA,NA
"3875","550250003003","150","55","25",NA,"300","3",NA,NA,NA,NA,NA
"3876","550250003004","150","55","25",NA,"300","4",NA,NA,NA,NA,NA
"3877","550250004011","150","55","25",NA,"401","1",NA,NA,NA,NA,NA
"3878","550250004012","150","55","25",NA,"401","2",NA,NA,NA,NA,NA
"3879","550250004021","150","55","25",NA,"402","1",NA,NA,NA,NA,NA
"3880","550250004022","150","55","25",NA,"402","2",NA,NA,NA,NA,NA
"3881","550250004051","150","55","25",NA,"405","1",NA,NA,NA,NA,NA
"3882","550250004052","150","55","25",NA,"405","2",NA,NA,NA,NA,NA
"3883","550250004053","150","55","25",NA,"405","3",NA,NA,NA,NA,NA
"3884","550250004054","150","55","25",NA,"405","4",NA,NA,NA,NA,NA
"3885","550250004061","150","55","25",NA,"406","1",NA,NA,NA,NA,NA
"3886","550250004071","150","55","25",NA,"407","1",NA,NA,NA,NA,NA
"3887","550250004072","150","55","25",NA,"407","2",NA,NA,NA,NA,NA
"3888","550250004073","150","55","25",NA,"407","3",NA,NA,NA,NA,NA
"3889","550250004074","150","55","25",NA,"407","4",NA,NA,NA,NA,NA
"3890","550250004081","150","55","25",NA,"408","1",NA,NA,NA,NA,NA
"3891","550250004082","150","55","25",NA,"408","2",NA,NA,NA,NA,NA
"3892","550250005011","150","55","25",NA,"501","1",NA,NA,NA,NA,NA
"3893","550250005012","150","55","25",NA,"501","2",NA,NA,NA,NA,NA
"3894","550250005013","150","55","25",NA,"501","3",NA,NA,NA,NA,NA
"3895","550250005014","150","55","25",NA,"501","4",NA,NA,NA,NA,NA
"3896","550250005031","150","55","25",NA,"503","1",NA,NA,NA,NA,NA
"3897","550250005032","150","55","25",NA,"503","2",NA,NA,NA,NA,NA
"3898","550250005033","150","55","25",NA,"503","3",NA,NA,NA,NA,NA
"3899","550250005034","150","55","25",NA,"503","4",NA,NA,NA,NA,NA
"3900","550250005035","150","55","25",NA,"503","5",NA,NA,NA,NA,NA
"3901","550250005041","150","55","25",NA,"504","1",NA,NA,NA,NA,NA
"3902","550250005042","150","55","25",NA,"504","2",NA,NA,NA,NA,NA
"3903","550250005043","150","55","25",NA,"504","3",NA,NA,NA,NA,NA
"3904","550250005044","150","55","25",NA,"504","4",NA,NA,NA,NA,NA
"3905","550250006001","150","55","25",NA,"600","1",NA,NA,NA,NA,NA
"3906","550250006002","150","55","25",NA,"600","2",NA,NA,NA,NA,NA
"3907","550250006003","150","55","25",NA,"600","3",NA,NA,NA,NA,NA
"3908","550250007001","150","55","25",NA,"700","1",NA,NA,NA,NA,NA
"3909","550250007002","150","55","25",NA,"700","2",NA,NA,NA,NA,NA
"3910","550250007003","150","55","25",NA,"700","3",NA,NA,NA,NA,NA
"3911","550250008001","150","55","25",NA,"800","1",NA,NA,NA,NA,NA
"3912","550250008002","150","55","25",NA,"800","2",NA,NA,NA,NA,NA
"3913","550250008003","150","55","25",NA,"800","3",NA,NA,NA,NA,NA
"3914","550250009011","150","55","25",NA,"901","1",NA,NA,NA,NA,NA
"3915","550250009012","150","55","25",NA,"901","2",NA,NA,NA,NA,NA
"3916","550250009021","150","55","25",NA,"902","1",NA,NA,NA,NA,NA
"3917","550250009022","150","55","25",NA,"902","2",NA,NA,NA,NA,NA
"3918","550250009023","150","55","25",NA,"902","3",NA,NA,NA,NA,NA
"3919","550250009024","150","55","25",NA,"902","4",NA,NA,NA,NA,NA
"3920","550250010001","150","55","25",NA,"1000","1",NA,NA,NA,NA,NA
"3921","550250010002","150","55","25",NA,"1000","2",NA,NA,NA,NA,NA
"3922","550250011011","150","55","25",NA,"1101","1",NA,NA,NA,NA,NA
"3923","550250011012","150","55","25",NA,"1101","2",NA,NA,NA,NA,NA
"3924","550250011021","150","55","25",NA,"1102","1",NA,NA,NA,NA,NA
"3925","550250011022","150","55","25",NA,"1102","2",NA,NA,NA,NA,NA
"3926","550250012001","150","55","25",NA,"1200","1",NA,NA,NA,NA,NA
"3927","550250012002","150","55","25",NA,"1200","2",NA,NA,NA,NA,NA
"3928","550250012003","150","55","25",NA,"1200","3",NA,NA,NA,NA,NA
"3929","550250012004","150","55","25",NA,"1200","4",NA,NA,NA,NA,NA
"3930","550250013001","150","55","25",NA,"1300","1",NA,NA,NA,NA,NA
"3931","550250013002","150","55","25",NA,"1300","2",NA,NA,NA,NA,NA
"3932","550250014011","150","55","25",NA,"1401","1",NA,NA,NA,NA,NA
"3933","550250014012","150","55","25",NA,"1401","2",NA,NA,NA,NA,NA
"3934","550250014013","150","55","25",NA,"1401","3",NA,NA,NA,NA,NA
"3935","550250014014","150","55","25",NA,"1401","4",NA,NA,NA,NA,NA
"3936","550250014021","150","55","25",NA,"1402","1",NA,NA,NA,NA,NA
"3937","550250014022","150","55","25",NA,"1402","2",NA,NA,NA,NA,NA
"3938","550250014023","150","55","25",NA,"1402","3",NA,NA,NA,NA,NA
"3939","550250014024","150","55","25",NA,"1402","4",NA,NA,NA,NA,NA
